track_popularity,playlist_name,danceability,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
83,21,0.807,1,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0
53,21,0.684,0,1,0.0296,0.00576,7.42e-06,0.201,0.384,117.993,216000.0
55,21,0.653,10,1,0.0345,0.109,0.0011,0.163,0.347,111.924,167871.0
81,21,0.662,2,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673.0
58,21,0.691,0,1,0.0401,0.136,0.000115,0.092,0.759,104.961,222000.0
75,21,0.717,3,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280.0
73,21,0.677,5,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853.0
73,21,0.715,0,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733.0
57,21,0.572,5,1,0.0406,0.0754,0.0,0.226,0.559,89.996,157005.0
25,21,0.645,5,0,0.0339,0.0323,0.0,0.29,0.534,123.07,203000.0
55,21,0.497,11,0,0.0434,0.149,0.251,0.267,0.283,120.018,150005.0
80,21,0.527,6,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0
69,21,0.401,1,0,0.314,0.167,0.0,0.362,0.472,104.592,201257.0
74,21,0.738,11,0,0.0416,0.101,0.0,0.0533,0.566,104.014,184134.0
65,21,0.702,4,1,0.038,0.121,0.000123,0.168,0.66,125.948,166947.0
50,21,0.814,7,1,0.0904,0.0958,0.000133,0.0687,0.6,110.004,240617.0
66,21,0.724,11,0,0.0382,0.0249,0.000318,0.127,0.672,125.993,208107.0
71,21,0.771,11,1,0.0604,0.142,0.03,0.145,0.185,100.012,212280.0
79,21,0.747,3,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760.0
76,21,0.813,10,0,0.085,0.0529,0.0119,0.337,0.29,124.957,173067.0
55,21,0.728,1,1,0.0635,0.148,0.0,0.0688,0.523,112.071,194360.0
87,79,0.719,1,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436.0
35,79,0.564,0,1,0.0952,0.0112,0.0,0.101,0.395,127.948,209341.0
77,79,0.414,6,0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762.0
83,79,0.682,6,1,0.0435,0.0737,0.0,0.353,0.607,130.089,183027.0
51,79,0.674,9,1,0.0719,0.0946,0.0,0.22,0.219,127.963,183345.0
2,79,0.69,2,1,0.174,0.0655,1.45e-06,0.136,0.307,131.945,129238.0
68,79,0.594,4,0,0.0398,0.0156,0.0,0.0667,0.407,127.877,200322.0
50,79,0.468,2,1,0.0478,0.0224,0.922,0.194,0.284,129.998,199245.0
42,79,0.465,10,1,0.0648,0.00987,1.88e-06,0.373,0.0652,125.994,217143.0
95,79,0.701,7,1,0.375,0.328,0.13,0.1,0.562,135.128,194088.0
50,79,0.631,7,0,0.0398,0.0728,0.000187,0.319,0.353,128.048,191500.0
21,79,0.578,7,0,0.0409,0.363,0.00119,0.175,0.608,129.03,190698.0
63,79,0.671,0,1,0.1,0.00196,0.0316,0.171,0.413,128.036,138750.0
56,79,0.715,2,0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161.0
2,79,0.714,7,0,0.0801,0.00736,0.0,0.342,0.32,128.045,173797.0
2,79,0.691,4,0,0.09,0.0286,0.633,0.0704,0.0909,127.99,283193.0
49,79,0.651,3,0,0.0378,0.111,6.13e-05,0.0488,0.425,125.089,191954.0
60,79,0.59,0,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000.0
45,79,0.438,9,0,0.0601,0.0206,0.623,0.12,0.225,128.184,161250.0
56,79,0.59,10,1,0.0384,0.0259,2.2e-05,0.0707,0.4,126.061,178132.0
41,79,0.461,0,0,0.0539,0.0153,0.0,0.234,0.266,131.085,190992.0
70,79,0.563,7,0,0.0283,0.119,0.168,0.27,0.788,128.014,162187.0
57,79,0.446,3,1,0.0279,0.0416,0.0,0.108,0.167,135.96,213707.0
16,79,0.577,6,0,0.0501,0.298,0.0,0.142,0.581,128.081,230613.0
48,79,0.486,3,0,0.0497,0.000452,0.00146,0.249,0.151,129.9,105219.0
72,79,0.635,0,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500.0
2,79,0.733,0,1,0.0403,0.239,0.784,0.265,0.477,128.007,176260.0
2,79,0.627,8,0,0.0719,0.0256,0.588,0.125,0.392,127.984,217500.0
66,79,0.527,2,0,0.0323,0.000598,0.0,0.358,0.534,131.882,234680.0
60,79,0.742,3,0,0.0476,0.339,0.0,0.0595,0.694,128.022,215676.0
68,79,0.708,6,1,0.0431,0.0313,0.0,0.122,0.72,124.994,202999.0
50,79,0.653,9,0,0.0645,0.0623,5.22e-05,0.301,0.335,125.959,195714.0
39,79,0.361,0,0,0.111,0.00105,0.0342,0.0967,0.138,127.985,172500.0
1,79,0.732,6,0,0.0535,0.00379,0.797,0.272,0.226,128.003,189625.0
4,79,0.673,10,0,0.0481,0.0448,3.83e-06,0.101,0.0358,127.999,171712.0
16,79,0.628,8,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267.0
58,79,0.555,0,1,0.033,0.0201,0.0,0.165,0.435,125.034,213120.0
77,79,0.552,0,1,0.342,0.0733,0.0,0.0865,0.639,135.702,260000.0
71,79,0.467,2,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,254653.0
65,79,0.722,11,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,207630.0
80,79,0.501,4,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707.0
1,79,0.64,4,1,0.266,0.00164,0.557,0.336,0.645,128.058,147187.0
67,23,0.769,1,1,0.103,0.0225,1.03e-06,0.244,0.896,118.021,182633.0
28,23,0.787,7,1,0.0395,0.0489,0.0,0.0956,0.52,127.952,218357.0
48,23,0.63,1,1,0.103,0.00489,0.0,0.134,0.466,128.997,211867.0
39,23,0.617,8,0,0.0375,0.0169,0.0,0.326,0.768,139.95,221233.0
60,23,0.746,10,1,0.0683,0.074,0.0,0.0548,0.843,144.983,222932.0
29,23,0.695,5,1,0.158,0.194,0.0,0.0898,0.786,127.075,224882.0
21,23,0.705,7,1,0.0627,0.112,0.0,0.298,0.536,106.019,230943.0
40,23,0.803,1,1,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147.0
37,23,0.736,8,1,0.0417,0.0795,1.89e-05,0.332,0.22,109.958,163040.0
38,23,0.826,5,1,0.0473,0.287,0.000491,0.0449,0.555,105.014,215140.0
17,23,0.837,9,0,0.14,0.617,0.0182,0.184,0.463,123.972,181200.0
30,23,0.636,0,1,0.0291,0.101,0.0,0.0912,0.486,133.994,208333.0
31,23,0.486,7,1,0.115,0.0622,0.0,0.333,0.496,127.41,195433.0
37,23,0.789,5,0,0.0553,0.0403,0.0,0.0988,0.791,102.0,193553.0
35,23,0.608,2,1,0.124,0.023,0.0,0.294,0.366,137.9,240100.0
49,23,0.604,2,1,0.0348,0.105,0.0,0.25,0.399,124.885,270904.0
42,23,0.655,2,1,0.0862,0.507,0.0,0.392,0.62,93.021,208376.0
23,23,0.836,7,1,0.16,0.237,0.000913,0.0618,0.636,92.985,225412.0
34,23,0.705,6,1,0.0583,0.577,0.0,0.0835,0.697,127.967,223920.0
27,23,0.567,6,1,0.139,0.0127,0.0,0.0546,0.838,187.981,244061.0
60,23,0.718,9,1,0.0587,0.00588,1.63e-05,0.337,0.266,117.98,205928.0
53,23,0.775,9,1,0.081,0.0564,0.0,0.111,0.5,112.059,228371.0
30,23,0.847,10,1,0.053,0.152,0.000478,0.0746,0.765,111.989,162827.0
41,23,0.742,4,0,0.0387,0.0867,0.0,0.126,0.318,125.007,217000.0
29,23,0.549,5,1,0.0483,0.0587,0.0,0.102,0.149,124.01,292587.0
54,23,0.425,0,0,0.308,0.0826,0.0,0.35,0.347,168.068,196367.0
21,23,0.716,9,1,0.0337,0.693,0.000296,0.121,0.342,92.023,232832.0
21,23,0.697,0,1,0.0327,0.00374,0.0,0.0424,0.748,102.002,214118.0
40,23,0.866,8,0,0.0706,0.446,0.0,0.133,0.594,100.019,184935.0
26,23,0.554,0,1,0.0367,0.198,0.0,0.0756,0.63,155.912,193417.0
26,23,0.684,4,0,0.0847,0.0615,1.37e-06,0.152,0.594,101.034,232973.0
36,23,0.711,11,1,0.0588,0.0445,8.83e-06,0.0537,0.866,124.988,224333.0
32,23,0.649,8,1,0.181,0.127,0.0,0.0702,0.892,171.884,199440.0
34,23,0.392,11,0,0.059,0.0236,0.0,0.281,0.45,89.952,214627.0
21,23,0.763,10,0,0.0626,0.0298,1.9e-05,0.652,0.953,143.994,211547.0
36,23,0.625,2,1,0.03,0.0097,0.0,0.101,0.101,96.009,198368.0
36,23,0.621,6,1,0.0539,0.0462,1.8e-06,0.0452,0.727,200.012,210134.0
42,23,0.729,9,0,0.0452,0.0682,0.000481,0.0484,0.543,82.49,200712.0
49,23,0.713,4,1,0.0703,0.042,0.0,0.0995,0.708,109.973,283400.0
12,23,0.705,2,1,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212211.0
16,23,0.62,7,1,0.0271,0.0634,0.0501,0.0676,0.427,107.992,208333.0
27,23,0.834,8,1,0.0716,0.09,0.000101,0.0561,0.872,128.006,166523.0
44,23,0.738,5,0,0.0473,0.00919,0.000648,0.0772,0.599,110.024,311976.0
21,23,0.695,9,0,0.032,0.0345,0.000294,0.0967,0.229,95.007,157288.0
41,23,0.74,4,0,0.0387,0.172,0.0,0.0717,0.207,111.083,264935.0
44,23,0.638,8,1,0.0873,0.0269,0.0,0.0603,0.628,99.964,221387.0
39,23,0.704,6,0,0.026,0.324,0.0979,0.0965,0.752,102.987,220631.0
21,23,0.599,7,0,0.15,0.223,0.0,0.125,0.479,150.036,146500.0
35,23,0.539,0,0,0.204,0.0263,0.0,0.297,0.386,173.082,249187.0
16,23,0.738,2,1,0.0758,0.158,0.0353,0.0282,0.879,125.98,237071.0
27,23,0.802,8,0,0.112,0.16,0.0,0.0969,0.687,109.996,225273.0
37,23,0.679,8,1,0.0427,0.0821,1.04e-06,0.158,0.228,105.026,244187.0
30,23,0.827,11,0,0.103,0.122,2.31e-05,0.0706,0.928,127.993,214132.0
35,23,0.779,8,0,0.0487,0.00618,0.00696,0.239,0.84,121.948,207213.0
26,23,0.701,5,0,0.0644,0.31,0.0,0.0505,0.832,119.991,208530.0
30,23,0.625,6,0,0.135,0.553,0.0298,0.247,0.597,140.026,141473.0
40,23,0.677,9,1,0.033,0.14,0.000249,0.0363,0.967,114.958,242627.0
31,23,0.706,0,1,0.0324,0.0229,0.0,0.112,0.395,99.999,221100.0
27,23,0.792,5,0,0.163,0.0652,8.47e-05,0.145,0.784,104.996,241164.0
31,23,0.561,11,1,0.0288,0.182,0.000776,0.245,0.898,190.05,213147.0
74,63,0.633,10,0,0.0627,0.000587,0.0795,0.245,0.399,128.187,189147.0
59,63,0.652,1,0,0.0723,0.0976,0.0,0.0844,0.562,108.042,190903.0
63,63,0.678,1,0,0.0452,0.147,0.0,0.0799,0.471,158.014,206578.0
73,63,0.751,8,0,0.038,0.0706,3.42e-06,0.278,0.581,104.914,213164.0
72,63,0.572,4,0,0.123,0.0503,0.0,0.372,0.519,129.979,199013.0
68,63,0.671,4,0,0.0833,0.0323,0.0,0.267,0.389,139.931,209355.0
58,63,0.781,5,1,0.0533,0.0309,0.0,0.0546,0.836,119.997,204893.0
72,63,0.565,7,1,0.05,0.0746,0.0,0.359,0.538,97.967,219760.0
70,63,0.839,1,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050.0
59,63,0.658,2,1,0.0626,0.177,0.0,0.36,0.422,89.994,200465.0
75,63,0.74,10,0,0.0839,0.0139,0.0,0.857,0.535,123.024,251293.0
81,63,0.782,3,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,195307.0
70,63,0.785,3,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863.0
65,63,0.76,9,1,0.0409,0.037,0.0,0.138,0.24,130.018,193160.0
75,63,0.566,7,1,0.0872,0.0183,0.0,0.108,0.385,170.036,191100.0
69,63,0.737,0,1,0.0947,0.111,0.0,0.0423,0.924,92.044,166213.0
85,63,0.645,11,0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773.0
72,63,0.719,6,1,0.0613,0.0343,0.0,0.0747,0.634,139.927,228682.0
72,63,0.704,0,1,0.082,0.114,0.0,0.228,0.707,96.929,195856.0
75,63,0.734,9,1,0.118,0.00481,0.0,0.123,0.422,126.035,222732.0
65,63,0.613,10,0,0.219,0.0157,0.0,0.23,0.645,169.917,238726.0
63,63,0.76,9,0,0.0732,0.465,0.0,0.205,0.505,127.986,193734.0
2,63,0.786,8,1,0.0816,0.0688,0.0,0.0759,0.45,125.034,213264.0
71,63,0.563,9,1,0.104,0.00911,0.0,0.249,0.503,126.063,207617.0
48,63,0.652,6,1,0.0448,0.0667,0.0,0.124,0.662,127.016,216640.0
68,63,0.787,10,0,0.037,0.0233,0.0,0.0861,0.332,99.026,210641.0
65,63,0.6,4,1,0.095,0.0426,0.0,0.0882,0.503,109.863,237077.0
70,63,0.616,3,0,0.067,0.315,0.0,0.175,0.595,97.898,196018.0
66,63,0.76,6,1,0.131,0.0677,0.000123,0.313,0.882,102.987,163509.0
71,63,0.598,1,0,0.0545,0.022,0.0,0.0677,0.687,129.819,223123.0
2,63,0.632,6,0,0.0494,0.321,0.0,0.223,0.755,129.999,212136.0
7,63,0.702,11,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,237685.0
69,63,0.674,7,0,0.0594,0.029,0.0,0.342,0.599,132.04,211320.0
66,63,0.709,6,0,0.0312,0.059,0.0,0.167,0.24,104.971,205820.0
1,63,0.7,1,1,0.0869,0.0148,0.0,0.343,0.612,99.972,193579.0
64,63,0.752,11,0,0.0656,0.022,1.76e-05,0.0865,0.795,146.943,193253.0
66,63,0.725,5,0,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475.0
60,63,0.718,11,0,0.0703,0.0806,0.0,0.0679,0.751,114.285,205821.0
67,63,0.58,9,0,0.05,0.656,0.0,0.112,0.506,124.148,211237.0
0,63,0.605,9,0,0.0385,0.0119,0.0,0.0887,0.545,122.051,197252.0
66,63,0.615,9,0,0.221,0.0881,0.0,0.117,0.692,130.047,203493.0
62,63,0.673,7,1,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,195000.0
66,63,0.745,10,1,0.0327,0.405,0.000183,0.127,0.556,99.913,214137.0
61,63,0.75,6,0,0.0432,0.226,9.84e-05,0.0437,0.85,127.069,200243.0
61,63,0.709,7,1,0.0593,0.0572,4.73e-06,0.0732,0.779,106.972,203507.0
61,63,0.76,6,0,0.0908,0.00785,0.000326,0.116,0.687,120.055,181976.0
58,63,0.649,6,1,0.0487,0.0218,0.0,0.066,0.594,128.051,279423.0
63,63,0.64,7,1,0.0689,0.0261,0.0,0.127,0.413,104.943,208968.0
67,63,0.764,1,1,0.0396,0.208,0.0,0.234,0.51,111.934,214293.0
57,63,0.697,11,0,0.136,0.0323,0.0,0.138,0.736,140.03,195027.0
65,63,0.732,8,1,0.144,0.0774,0.00745,0.306,0.898,159.998,202040.0
70,63,0.7,11,0,0.0491,0.00132,0.0,0.0579,0.616,110.016,174880.0
40,63,0.832,1,0,0.0568,0.0334,0.0,0.0653,0.722,103.036,188893.0
55,63,0.695,3,1,0.0848,0.0733,0.0,0.0789,0.642,119.971,212363.0
54,63,0.729,7,1,0.108,0.0796,9.14e-06,0.152,0.743,110.05,191994.0
63,63,0.791,2,1,0.0516,0.168,0.0,0.0801,0.963,132.985,192613.0
56,63,0.817,0,1,0.194,0.0125,0.0,0.0793,0.422,120.012,186799.0
60,63,0.797,7,1,0.0388,0.356,0.0,0.177,0.878,128.01,176906.0
56,63,0.675,7,1,0.0627,0.0019,1.31e-06,0.341,0.451,126.083,194904.0
42,63,0.737,7,1,0.0369,0.385,2.05e-05,0.325,0.562,120.037,210018.0
45,63,0.671,1,0,0.0615,0.0281,0.0,0.101,0.635,130.02,210827.0
54,63,0.672,11,1,0.0875,0.102,0.0,0.129,0.395,116.028,186918.0
30,20,0.602,9,1,0.0289,0.0533,0.000159,0.129,0.395,127.992,230039.0
64,20,0.621,7,1,0.0523,0.0152,0.0,0.427,0.345,117.129,193856.0
52,20,0.659,2,0,0.0545,0.018,0.0,0.13,0.705,114.862,186187.0
54,20,0.59,1,0,0.0437,0.00064,0.902,0.0512,0.219,127.994,360960.0
16,20,0.544,1,0,0.245,0.0634,0.0159,0.453,0.491,126.06,193297.0
13,20,0.532,10,0,0.0328,0.186,0.0,0.0928,0.292,101.883,223147.0
58,20,0.863,1,1,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174.0
61,20,0.735,6,0,0.061,0.0419,0.0,0.136,0.469,124.004,196640.0
24,20,0.6,8,0,0.031,0.00168,0.00406,0.0939,0.223,106.997,206750.0
27,20,0.652,2,1,0.0441,0.00179,0.0,0.0404,0.279,134.009,181673.0
56,20,0.672,2,1,0.0472,0.24,0.000417,0.122,0.568,120.008,252933.0
77,20,0.612,11,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862.0
2,20,0.739,1,0,0.046,0.0262,0.00237,0.126,0.46,124.977,194967.0
70,20,0.886,2,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512.0
9,20,0.716,5,0,0.0392,0.0031,0.351,0.0819,0.193,128.018,174015.0
65,20,0.677,11,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967.0
62,20,0.45,8,0,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437.0
64,20,0.662,9,0,0.0599,0.014,3.7e-05,0.087,0.484,128.029,191250.0
78,20,0.551,6,1,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467.0
64,20,0.428,11,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933.0
69,20,0.407,7,0,0.282,0.17,0.0,0.126,0.687,92.933,167857.0
67,20,0.59,0,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480.0
77,20,0.819,4,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160.0
7,20,0.654,0,1,0.166,0.336,0.0,0.0947,0.704,114.87,191000.0
80,20,0.503,4,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030.0
75,20,0.688,3,1,0.0357,0.3,0.0,0.0982,0.451,114.011,193321.0
80,20,0.664,1,0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267.0
36,20,0.717,10,0,0.053,0.155,0.0,0.133,0.188,105.997,186062.0
48,20,0.862,1,1,0.0829,0.133,3.05e-05,0.477,0.777,117.927,190673.0
49,20,0.717,0,0,0.142,0.0467,0.0,0.268,0.63,117.957,185212.0
7,20,0.624,1,0,0.0362,0.0325,0.753,0.0908,0.312,126.047,150160.0
65,20,0.552,8,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360.0
44,20,0.518,2,1,0.0406,0.215,9.53e-06,0.14,0.152,125.985,214067.0
2,20,0.504,7,0,0.0442,0.00434,0.0,0.816,0.28,127.854,211890.0
75,20,0.413,0,0,0.0808,0.0289,0.00571,0.343,0.35,128.017,212960.0
47,20,0.645,6,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520.0
10,20,0.634,7,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760.0
69,20,0.654,10,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200.0
57,20,0.495,5,0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632.0
66,20,0.509,6,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316.0
4,20,0.568,11,1,0.0342,0.0189,0.000484,0.119,0.394,129.924,247160.0
85,22,0.67,3,0,0.0422,0.536,0.0,0.133,0.608,88.033,179053.0
85,22,0.584,11,1,0.0356,0.426,0.0,0.101,0.374,117.817,194827.0
50,22,0.392,1,0,0.163,0.42,0.000477,0.0929,0.55,201.948,139405.0
66,22,0.584,2,1,0.0395,0.288,0.0,0.186,0.53,90.036,181844.0
63,22,0.682,6,1,0.0397,0.406,0.0,0.174,0.637,120.03,186878.0
43,22,0.679,9,1,0.053,0.295,0.0,0.137,0.589,120.92,149795.0
88,22,0.77,8,1,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840.0
56,22,0.818,11,0,0.186,0.197,9.39e-05,0.0749,0.365,125.055,175200.0
63,22,0.755,1,1,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781.0
61,22,0.689,10,0,0.0281,0.108,0.291,0.14,0.672,119.991,194481.0
76,22,0.722,9,0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041.0
50,22,0.81,10,1,0.0557,0.0181,0.738,0.0609,0.63,120.004,167306.0
66,22,0.679,0,0,0.0788,0.106,0.0,0.191,0.596,105.948,210827.0
64,22,0.618,10,1,0.0594,0.00378,0.0179,0.223,0.457,179.913,204711.0
59,22,0.688,7,0,0.0476,0.0865,0.0,0.272,0.473,114.051,174051.0
64,22,0.704,3,1,0.0343,0.42,0.0,0.18,0.33,103.018,171344.0
56,22,0.667,9,0,0.073,0.00566,0.00696,0.151,0.659,103.005,190093.0
77,22,0.749,10,0,0.0608,0.0373,0.000272,0.045,0.366,108.0,192387.0
17,22,0.6,11,1,0.0394,0.102,0.0,0.118,0.566,99.989,193176.0
38,22,0.796,4,0,0.144,0.0469,7.56e-05,0.153,0.962,124.039,191283.0
66,22,0.672,10,0,0.0398,0.123,0.367,0.0829,0.357,121.99,204568.0
30,22,0.786,11,0,0.0751,0.000147,0.0987,0.11,0.951,130.997,262507.0
72,22,0.667,0,0,0.0526,0.552,0.0,0.169,0.584,144.015,177630.0
58,22,0.661,1,1,0.0832,0.0616,0.0,0.23,0.623,116.025,189274.0
65,22,0.817,0,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930.0
12,22,0.696,1,0,0.0554,0.0518,0.0,0.128,0.242,149.967,213333.0
48,22,0.629,5,1,0.264,0.0447,5.29e-06,0.178,0.355,124.938,171914.0
41,22,0.714,9,0,0.245,0.589,0.0,0.113,0.699,98.06,191200.0
59,22,0.822,8,0,0.052,0.055,0.00661,0.105,0.507,109.993,157867.0
38,22,0.809,1,1,0.137,0.271,0.000239,0.0512,0.639,125.948,189875.0
68,22,0.424,6,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481.0
41,22,0.759,1,0,0.0888,0.00155,0.00101,0.295,0.653,123.986,144762.0
5,22,0.701,9,1,0.0675,0.119,0.00355,0.221,0.477,124.002,176129.0
75,22,0.524,1,0,0.406,0.197,0.0,0.101,0.45,115.172,224360.0
83,22,0.509,1,0,0.102,0.0209,0.0,0.301,0.297,170.087,193798.0
61,22,0.68,0,1,0.0421,0.0161,0.0,0.388,0.67,122.023,145574.0
58,22,0.697,5,0,0.113,0.0158,0.00723,0.503,0.654,124.023,228387.0
48,22,0.605,8,0,0.0499,0.798,0.0,0.0946,0.639,96.181,186953.0
69,22,0.688,4,0,0.0573,0.437,0.00369,0.0928,0.469,110.055,251029.0
55,22,0.852,9,1,0.0657,0.0264,0.812,0.0953,0.553,125.009,246720.0
79,22,0.541,10,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,158027.0
62,22,0.585,7,0,0.0817,0.034,2.6e-05,0.139,0.533,167.811,195747.0
74,22,0.689,0,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747.0
87,22,0.741,8,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030.0
78,22,0.52,6,0,0.0391,0.101,0.0,0.0932,0.168,101.944,167977.0
40,22,0.683,2,1,0.0323,0.21,0.000147,0.124,0.468,109.999,169500.0
69,22,0.478,0,1,0.0345,0.123,0.0,0.41,0.287,89.909,240333.0
75,22,0.646,2,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520.0
75,22,0.64,8,0,0.226,0.271,0.0,0.319,0.475,100.034,223187.0
71,22,0.832,10,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893.0
78,22,0.703,10,0,0.123,0.137,0.0,0.192,0.79,95.031,198947.0
54,22,0.638,10,1,0.0528,0.327,1.27e-05,0.27,0.338,123.955,185345.0
71,22,0.695,1,0,0.0345,0.014,8.44e-05,0.0756,0.245,104.988,235827.0
55,22,0.853,0,1,0.0524,0.0855,7.16e-05,0.11,0.547,124.049,205986.0
76,22,0.782,4,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,180566.0
64,22,0.688,3,1,0.0357,0.3,0.0,0.0982,0.451,114.011,193321.0
39,22,0.822,3,0,0.0374,0.00864,0.627,0.0633,0.255,125.999,345173.0
55,22,0.711,7,0,0.0374,0.183,0.0287,0.122,0.389,104.912,188849.0
76,22,0.583,11,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428.0
66,22,0.717,0,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267.0
76,22,0.893,11,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413.0
62,22,0.813,1,1,0.0341,0.048,0.284,0.0577,0.811,120.99,230163.0
72,22,0.684,10,0,0.0322,0.0181,0.0,0.0222,0.702,121.993,196215.0
74,22,0.736,1,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813.0
76,22,0.794,6,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413.0
38,22,0.484,10,0,0.127,0.0447,4.48e-05,0.333,0.417,145.127,249987.0
69,22,0.703,0,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,196489.0
66,22,0.725,5,0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026,204022.0
23,22,0.51,3,1,0.0447,0.00791,0.0,0.219,0.435,140.024,226747.0
70,22,0.592,6,1,0.312,0.206,0.000103,0.0703,0.496,126.178,175254.0
42,74,0.807,6,1,0.0428,0.0327,1.93e-05,0.0745,0.494,104.011,178768.0
67,74,0.733,11,1,0.0422,0.0931,0.0013,0.1,0.786,102.999,170893.0
46,74,0.379,1,1,0.0415,0.586,0.0,0.103,0.385,86.008,172500.0
51,74,0.753,9,0,0.0344,0.15,8.67e-05,0.115,0.398,119.958,162000.0
41,74,0.63,2,1,0.0335,0.146,3.22e-05,0.116,0.761,128.028,165938.0
47,74,0.741,5,0,0.0426,0.497,0.0,0.067,0.566,105.116,233143.0
45,74,0.735,4,1,0.0382,0.285,6.31e-05,0.145,0.494,107.983,212440.0
54,74,0.561,4,1,0.0515,0.0145,0.000933,0.065,0.554,150.03,158453.0
54,74,0.565,8,1,0.0716,0.193,0.0,0.0948,0.265,114.901,182609.0
47,74,0.699,6,1,0.0568,0.036,0.0024,0.327,0.449,105.054,195429.0
66,74,0.483,8,1,0.0912,0.0715,0.0,0.0676,0.64,96.028,147741.0
61,74,0.767,7,0,0.0475,0.0383,7.15e-05,0.156,0.556,123.015,170000.0
53,74,0.834,0,1,0.0621,0.0777,3.38e-05,0.238,0.458,122.978,179756.0
63,74,0.781,8,0,0.232,0.327,0.000248,0.247,0.311,118.112,192203.0
44,74,0.629,6,1,0.0839,0.0255,0.0,0.172,0.778,103.017,164613.0
62,74,0.84,2,1,0.109,0.0878,0.0,0.0301,0.431,101.994,161178.0
70,74,0.421,4,1,0.127,0.151,0.0,0.635,0.326,175.788,208013.0
49,74,0.732,7,1,0.042,0.0671,0.0,0.13,0.793,105.046,159693.0
44,74,0.646,11,0,0.0821,0.0374,1.48e-06,0.13,0.265,104.919,172933.0
50,74,0.61,0,1,0.119,0.0646,0.0,0.133,0.606,128.074,168751.0
44,74,0.677,10,1,0.0507,0.486,3.85e-05,0.103,0.498,96.008,195000.0
34,74,0.773,11,0,0.0801,0.0314,9.43e-05,0.084,0.594,119.969,203000.0
57,74,0.655,6,1,0.0383,0.0779,0.0,0.137,0.579,110.065,176864.0
60,74,0.633,6,1,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107.0
